"userid","trackid","mood.adorable","mood.aggressive","mood.amazed","mood.angry","mood.animated","mood.bitchy","mood.bored","mood.celebratory","mood.cool","mood.dancing","mood.deep","mood.delighted","mood.dramatic","mood.dreamy","mood.driving","mood.easy","mood.elegant","mood.emotional","mood.encouraged","mood.energetic","mood.enthusiastic","mood.epic","mood.euphoric","mood.excited","mood.fantastic","mood.fast","mood.festive","mood.free","mood.friendly","mood.fun","mood.funny","mood.furious","mood.gentle","mood.glorious","mood.good","mood.graceful","mood.happy","mood.heroic","mood.hot","mood.in_love","mood.inspired","mood.intense","mood.interested","mood.joyful","mood.jumpy","mood.liberated","mood.light_hearted","mood.liked","mood.loud","mood.melancholic","mood.moody","mood.motivational","mood.nocturnal","mood.passionate","mood.peaceful","mood.playful","mood.pleasant","mood.positive","mood.powerful","mood.pulsating","mood.reflective","mood.relaxed","mood.religious","mood.repetitive","mood.retro","mood.rhythmical","mood.romantic","mood.sad","mood.satisfied","mood.sensual","mood.sentimental","mood.serene","mood.severe","mood.sexual","mood.sexy","mood.slow","mood.smooth","mood.soft","mood.sorry","mood.spiritual","mood.spontaneous","mood.stimulated","mood.strong","mood.stylish","mood.successful","mood.tragic","mood.tranquil","mood.uplifting","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
2071,3128960,,,,,,,,0,0,,0,,,,,0,0,,,,,0,,,,,,,,0,,0,0,,1,0,0,,,,,0,,,,0,,1,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,1,0,0
131,41544856,,,,,,0,,,,,,,0,1,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,,0,,0,,0,,,,,,,,,0,,0,,,,,,,0,0,,0,,,0,0,0,,,,,1,,,,,,0,,,,0,,0,0,0,0,0,1,0,0,0
188,9126355,0,0,,,,,,,0,,,,,,,,0,,,,,,,,0,,,0,0,,,,0,,0,,,,,,0,0,0,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,0,,,,,,1,0,0,0,0,0,0,0,1,0
293,3418563,,,,0,0,0,,,,,,,,,0,0,,,,0,,1,,,0,,,,0,,,0,0,,,0,0,,,,0,,,,,,,0,0,,0,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,0,0,,,,,,,0,0,0,0,0,1,0,0,0
625,32573529,,,,0,,,,,,,,,,0,,,,,,,0,,,0,,0,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,0,,,0,0,0,,0,,1,0,,,0,0,1,0,0,0,0,0,0,0,0
1041,9983550,0,,0,0,,,,,,0,,0,,,0,,0,,0,,,0,,,0,0,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,1,,,,0,,,,,,,0,0,,,0,,,,,,,1,0,,,,0,,,,,,,,0,0,0,0,1,0,0,0,0
2137,5119657,,,,,0,,0,,0,,,,,,,0,,,,0,,0,0,1,0,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,0,0,,,,,,,0,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,,,,,,,0,0,0,0,0,1,0,0,0
109,16278083,,0,,0,,,0,0,,,,,,,0,,,,,,,,0,0,0,,,1,,0,,,,,,0,,,,,0,,,,,,,,,0,,,,0,,,,0,,,0,,0,,,0,,,0,,,,0,0,,,,,0,,,,,,,,,,0,0,1,0,0,0,0,0,0
2135,10548914,,,0,0,,,,0,,,,,,,,0,,,,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,,,0,,,,0,,,,,,,0,,0,,,,1,,0,,,,0,,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0
2142,476843,,,,,,,,,,,,,0,,0,,,,,1,,0,0,,,1,,0,0,,,,0,,,,,,,0,,,,,,,0,,,0,0,0,,,0,0,,,,,0,,,,,,,,,0,0,0,,,,0,,,,,,,0,,,,,,0,1,1,0,0,0,0,1,0
130,44892073,0,0,,,,0,,,,,,0,0,0,1,0,,,,0,,0,,,,0,,,,,,,,,1,0,1,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,0,1,,0,,,,0,0,,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,1
1686,427692,0,,,,,,,,0,,0,,,,,,,0,0,,,,,,0,0,,1,0,,,,,,,0,,0,0,,,,,,,,0,0,0,,,,,,,,,,,,,0,,,0,,,,,,0,,,0,,,0,,0,,,,,,,0,,,0,0,0,0,1,0,0,0,0
121,13427553,,,,,,,,0,,,,1,,,,,,1,,,,,,,,,,,,,,,0,,,0,,,0,,1,1,,,,,,,,,0,,,,0,0,,,0,,0,1,,,,0,,,,0,,,,0,0,,,,,0,1,,,,,0,,0,0,1,0,1,0,1,0,0,0
63,16296013,,,,,,,,,,,0,1,,,,,0,,0,,,,0,,,,,0,,,,,,0,,,,0,,,1,0,,,1,,,,0,,,,0,,,,,1,,,,,0,,,,,,,,,,,,0,,0,0,0,,,0,0,,,,0,,1,0,0,0,0,1,1,1,0
1958,22232342,,,,,,,,,0,,0,,,0,,0,0,,,0,,,,,,0,0,,0,,,,0,,,,,,,,0,,0,0,0,,,0,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,,0,0,,0,,,1,,,,,,0,0,1,0,0,0,0,0,0
2158,18713189,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,,0,0,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,0,0,0,,,,0,,,,,1,,,,,,,,,1,,,0,,1,0,0,0,1,0,0,1,0,0
1687,148099,,,0,,,,0,0,,,,,,,,,,0,,,0,0,,0,,0,,,,,0,,,,0,,,0,0,,,0,,,1,,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,,,,,,,0,,,,,,0,0,,,0,0,0,0,0,0,0,1,0
109,1494025,0,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,0,,0,,,,,0,,0,,,0,,0,,,,0,,0,,,,0,,,1,0,,,,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0
1147,41238892,,0,0,,0,,,,,,,,,,,0,,,0,,,0,,,,,,,,,0,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,,,,,,0,,,,0,,,,0,,,,1,1,0,,0,,,,0,,,,,,,,,0,0,1,0,0,0,0,0,0
25,11507051,,0,0,,,0,,,,,,0,0,,,,,,,0,0,,,,0,,,0,,,0,0,,,,,,0,,,0,,,,,,,,0,,,,,,,,0,,0,,,,,,,,,,,1,,,,0,,0,,,0,,,,,,0,,0,,0,0,0,0,1,0,0,0,0
2135,15192046,,,0,0,,,,,,,,,,,1,,0,0,,,,,0,,,0,0,,,,,,0,0,,,,0,,,,,,,,,0,0,,0,,,,,,,,,,,0,0,0,,,,,0,0,,,0,,,0,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0
188,22489682,,,,,,,,,,,,,,0,,,,0,,,,,,,,0,,0,,,0,,,0,0,,,,,,,,1,,,,0,0,0,0,,,,,,,,0,,,,0,,,0,,0,,,0,0,0,,,,,0,,,,0,,,,,,,0,1,0,0,0,0,0,0,0,0
1858,30397242,,,,,,0,,,,,,,0,0,1,0,,,,,1,,,,0,0,,,0,,0,0,,,,,,,0,,,,0,,,,,,0,,,0,,0,,,1,,,,,0,,,,0,,,,,,,,,0,,,,,,,,,0,,0,,,1,0,0,0,0,0,1,0,0
152,21849720,,,0,1,,,,0,,0,,0,0,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,,0,,0,,,,,,,,,0,,0,0,0,,0,,0,,,,,,,,0,0,0,0,0,0,1,0,0
579,12442850,,,,,1,,,,,,,,0,,,,,,,,,,,,,0,,,,,1,,,0,,,,,,,,,,0,0,0,,,,,,,,,0,,0,,0,0,,,0,0,,,0,0,,,0,0,,0,1,,,,,0,,,,,,0,,,0,0,0,0,0,0,0,0,0
1188,6930059,,0,0,0,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,0,,,1,0,,0,0,,,,,,,,0,,,0,0,,,,,,,,0,0,,,,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0
109,509855,,,,,,,0,0,,0,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,,,,,,,,,0,0,,,0,,,0,,,,,0,,0,0,,,,0,,,,,,0,0,,,,0,,0,0,1,0,0,0,0,0,0
1147,18102,0,0,,,0,,,,,,,,,,0,0,,0,,,,,,,0,0,0,,,,,,,,,0,0,,,0,,0,,0,,0,0,,0,,1,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0
12,417170,,,,,,,,,,0,0,,0,,0,,,,,,,,,0,0,,0,,,,0,,,,,,,,0,,0,,0,0,,0,0,,0,,,,,,0,,1,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,1,0,1,1,0,0
602,17488647,,,,,,,0,,,,,1,,0,,,,,,0,,,,,,0,,,,,,0,,,0,0,,,,,,,,,,0,,0,,0,,0,,,,,,1,,,0,,,0,,0,,,,,0,0,,,,,,,,0,0,,,0,,0,,,0,0,1,0,0,0,0,0,1
25,527705,,,0,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,1,0,,,,,0,,0,,,,,,,0,0,,0,,0,,0,,0,0,,,,,,,,0,,,0,,,,,,,0,0,,,,0,,0,,,,0,,,,,0,0,0,0,1,0,0,0,0
1094,2853705,,0,,,,,0,,,,0,,0,,,,,,0,0,,,0,1,,,,0,,,0,,,,,,1,0,0,,,0,,,,,,,0,0,,0,,0,,,,,,,,,0,,,,,0,,,,0,,0,,,,,,,,,,,,,,,1,0,0,0,1,0,1,1,0
1459,3674587,,,,,1,,0,,,0,,0,,,,,,1,,,0,,0,,,,,,0,0,0,,,,,0,,1,,,1,,,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,0,,0,0,0,1,0,0,0,0,0,0
2152,418009,,,0,0,,0,0,0,,1,0,,,,,,,1,,,,,,,0,,,,,,,,0,,,,,,0,0,,,,,,,0,,,,,,,0,0,,,,1,0,0,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,0,0,0,0,1,0,0,0,0
63,1695099,,,,,,,,0,,0,0,,,0,,,,,,,,,,0,,,,1,0,0,0,,,,,0,1,,,0,,,,,,,0,,0,,,,,0,,,,1,,,0,,,,0,,,,,0,,,,0,,,,,,,,,,0,,,0,,0,0,0,0,0,1,1,0,0
2143,42305477,,,,,0,,,,,,,,,1,,,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,0,,0,0,,,,,,,1,,,0,,0,,0,,,,,,,,,,1,,,,1,,,,0,0,,0,,,,,,0,0,,,,0,1,0,0,0,1,0,0,0
1686,5820388,0,,0,0,0,,,,,,,,,0,0,,,,1,,0,,,,,,,,,,,,0,,,0,0,0,0,,,0,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,,0,,,,,0,,,0,0,,0,,,,,,1,0,0,0,0,0,0,0,0
1147,42270335,,,,,0,,,,1,,,0,,,0,,,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,,0,,,,,,,1,,,,,,,,0,,,,0,,,,0,,,0,0,0,0,,,0,0,0,,,0,,,0,0,1,0,0,0,0,0,0
1459,172783,,,,,,0,,0,,0,,,0,,,,0,,,,0,,,,,0,0,,,,,,,0,0,,,,,,,,,0,,,,0,,0,,,,,0,,,0,,,,,,,,,,,0,,,0,,,0,0,0,,1,0,,,,,,,,,0,0,0,0,0,0,0,1,0
293,18587118,,,0,1,,,,,0,,,,1,0,,,,,,,,,,,,0,,0,,,0,,,,,0,,,,,,,,,,,,0,,,0,,0,,,0,,,,,,,0,,0,,0,0,0,,0,,,,,0,0,,,0,,,,,,,,,0,0,0,0,0,0,0,0,1
1449,32102370,0,,,,,,,0,0,,0,,,,0,,,,,1,1,,,,,0,0,0,,,0,,,,,,,,,,0,,0,,0,,0,,0,0,,,,,,,,,1,,,,,,0,1,,,,,,,,,0,,,,,,0,,,,,,,,0,0,0,0,0,0,1,1,0
602,33350251,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,0,,,,1,,,,,,,,,,,,0,0,,1,0,0,0,,,0,0,0,,,0,0,,,,,,,,,0,,,,,,0,0,,0,1,0,1,0,0,0,0,0
25,3240955,,,,,,0,,,,0,,,0,,0,0,,,0,,,,0,,0,,,,,,,0,,,,,,0,,,,0,,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,1,,,,,0,,,,,,,0,,0,0,0,0,1,0,0,0,0,0
1687,3526321,,0,,,,,,0,,0,,,1,,,,,,,0,,0,0,0,,,,,0,,,,0,,,,,,,,0,,,,0,,,,,,0,,,,,0,0,,,,,,,,0,,,,,0,0,0,,0,,0,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0
1459,34023577,,,,,,,,,0,,,0,,,0,,0,0,,,0,0,,,,,,,,,,0,,0,,0,,,,,,0,,,0,,,,,,0,0,,0,,,,,0,,,,0,0,0,1,,,,,,,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0
1041,6578476,0,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,,0,,0,,,0,0,1,,,0,,,,,,0,,0,0,0,,,,1,,,,,,,,,,,,,,,,0,0,,0,0,,,,,0,0,,,,0,0,0,0,0,0,1,0,0
2071,3622898,,,,,,,,,,0,,0,,,,1,,,,,,,,,,,,0,,0,,,0,,,0,,,,,,,,0,,,,,0,,0,0,,,,0,,,0,0,,,0,,,,,0,0,,,,,0,,0,,,0,,,,,,,0,0,,1,0,0,0,0,0,0,0,0
136,3371787,,0,,,,,,,,,,,,,0,,,,0,,0,,0,,,0,,,,0,,,1,,0,,,0,,,0,,,,0,,0,,0,,,,0,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,,,,0,0,0,,0,,0,0,1,0,0,0,0,0,0
25,14180086,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,,0,0,,1,,,,0,,0,,0,,,,,,0,0,0,,,0,,,,,0,,,,,0,,,,,,0,0,,0,,,0,,,,0,1,0,0,0,0,0,0,0
1147,417164,,,,,0,,,,,,,,,0,0,0,,,,,,,0,,,,,,0,0,,0,,1,,0,,0,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,,0,,,,,,,1,,,0,0,0,0,0,0,0,0,1,0
1459,228857,1,,,,,,0,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,0,,,,1,,,,,,,0,,0,,,,0,,0,0,,,0,,,,,,,0,,,,,,0,0,,0,,0,0,0,,0,0,0,0,1,0,0,0,0,0
1932,41667575,,,,,,,0,0,0,1,,,0,,0,0,,,,,0,,0,,0,,,,,,,,,,0,0,0,,,0,0,,,,,,0,0,,,0,,,,,,,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,0,1,0,0
2146,336022,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0,,,,,,,0,,,0,,0,,,,,,0,0,0,,,0,,0,,,,,,1,0,1,,,,0,,0,,0,,0,,,0,0,,,0,,,,,,0,0,1,0,0,0,0,0,1
1615,178538,0,,0,,,,,,0,0,,,,,0,,0,,0,,,0,,,,,,,,0,,0,,,,,,1,,,,,,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,0,0,,,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,0,0
188,35588304,0,,,,,,,,,0,,0,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,0,,,,0,,,,0,0,0,,,,,1,0,,,,1,,,,,0,0,,,0,,0,,,0,0,0,0,0,0,0,1,0,0
109,3294151,,,,,,,,,0,,,,,0,,,0,,0,,,,,,,,0,,,,1,,,,,,,,,,,,0,0,,,,0,,,0,0,,0,,,,,,,,,,0,0,,,,,0,0,,,0,0,,,,0,0,,0,,,,0,,,1,0,0,0,0,0,0,0,0
602,20285608,1,,,,,,0,,,,,1,,,0,0,,,0,,,,,,,,0,0,0,,0,,0,,0,,,0,0,,,,,,,,,0,,,,,,,,,,,,0,,0,,,,,0,,,,,,,,,,0,,,,,,,0,,0,,0,0,0,0,0,0,1,0,1,0
63,44725490,,,,,,,,0,1,,,,,0,0,,0,1,0,,,,,,,,,,,0,,,0,,,0,,0,,,,,0,,,,,0,,,1,,,,,0,,,,0,,,,,,,,,,0,,,,0,,0,0,,,,,0,,0,,,,,0,0,0,0,0,0,1,1,0
1459,4455045,0,,,,0,,,,,,,,,,,0,,,,,0,,,,,,,,,0,,0,0,,,,,,0,,0,,,,,0,,0,0,0,,,,,,0,1,,0,,,,,0,,0,,,,0,,,0,,,,,,1,0,,,,,,,,,0,0,0,0,0,0,0,1,0
1738,39975081,,0,1,,,0,,,1,,,1,,,,,,,,,,1,0,,,1,,1,,,,,1,,1,,,,,,,0,,1,,,,0,,,0,,,,,,1,,1,0,,,,,,0,,,,,,,,,,,,,,,,,1,1,,,0,,1,0,1,1,1,0,1,0,1
109,193086,,,,,,,,0,,,,0,1,,,,,,,,,,0,,,,,0,0,,,,,,0,0,0,,,,,,,,,,0,0,,,,,,,,,,0,,,,0,,,,,,0,0,0,,,0,,0,,0,0,,0,,,0,,,,,,0,0,0,1,0,0,0,0,0
2152,33204704,,,,,,,,0,,,,0,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,0,0,0,,0,1,,,,,0,,,,,,,1,,,,0,,,,,0,0,,0,0,0,,0,,,,,,0,0,,,0,,,,,,,1,0,0,0,0,0,0,0,0
1094,20537674,,,,,,,,,0,,,,,,,0,,,0,,,,,,0,,,,,0,,,,0,0,,,,,,,0,0,,,,,,,0,,,0,,,0,,,,0,,,,,,,,0,,,,,0,,0,0,0,,0,,1,,,1,,0,,,1,1,0,0,0,0,1,1,0
1686,42350252,,0,,,,,,,0,,,,,,,0,0,1,,,,0,,,,,,0,0,,,,,,,,,,,0,0,,0,0,,,0,,0,,0,,,,0,,,,,0,,,,0,,,0,,,,,0,,,0,,,,,,0,,,,,,,,0,0,0,1,0,0,0,0,0
12,30433113,0,,0,,,0,,0,,,,,,0,,,,,0,,,,0,0,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,0,0,1,,0,0,,,,,,0,,0,0,,0,,,,,0,,,,,0,,,,,,0,0,0,1,0,0,1,1,0,1
130,31668300,,,,,0,,1,,,,,,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,0,0,,0,,,,,,0,,,0,,,0,,0,0,,,0,0,,,,1,0,,,,,,,0,,,,,1,,0,,0,,,,,,,0,1,0,0,0,0,0,0,0
2135,13938654,0,,,1,0,,,,,0,,0,,,0,,,,,,0,,,,,,,,0,,,0,,0,,,,0,0,,,0,,0,0,,,0,,0,,,0,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
2143,38137369,,,,0,,,0,,,,,,,,,0,0,,,,,,,,,,,,,0,1,,,,,0,,0,,,,,0,,,,0,,,,,,,,,,0,1,,,,,0,0,,1,,0,,,0,1,,,0,,,0,0,,,,0,,,,,,1,0,0,0,0,1,1,0,0
2145,31062847,,0,,,,0,,,,,1,,0,,,,,,,,,0,,,,,,,,,0,0,0,,,1,,,,,,,0,,,,,,,,,,0,,1,,,0,,0,,0,,0,,,,,0,,1,,,,0,,,,,,,,0,,0,,,0,0,1,0,1,0,1,0,0,0
109,17296518,,,,,,0,,,,,,,,,0,,,,,,,1,,,,0,,,,,,,,,,,,,1,,,,,0,,,,,0,,0,0,,,0,,,,,,0,,,,,,,0,0,,0,0,0,,,0,,0,,,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0
293,3452928,0,0,,,,0,,,,,0,,,0,,,,,,,0,,0,0,,,,,,,,,,,0,,0,,,,,0,,,,,,0,,,,,,,1,0,,0,0,,,,0,0,0,,,,,,,,,0,,,,,,,,,,0,,,0,,0,1,0,0,0,0,0,0,0
2162,668904,0,,,,0,,,,,,,1,,0,,,,0,0,,0,,,,,,,0,1,,,,0,,0,,1,,0,,,,,,,,0,,,,,,0,,,1,1,,0,,,,,,,,,,0,0,,,0,,,1,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1
1449,29297767,,1,,,,,0,,,,,0,,,,,,,0,,,,,0,,,,0,0,,0,,,,,,,,0,,0,,,,,,,,0,,,,,,0,,,,0,1,,0,,0,,,0,0,,0,,,0,,,,,,,0,,,,,,,,0,1,0,0,0,0,0,0,0,0
1615,6788010,,,0,,,,,,,,0,,,,0,0,,,,0,,,,,,,,,,,,1,,,0,0,,,,,,0,,1,,,0,,,,0,,,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,,0,,,,,,0,0,0,,,1,0,0,0,0,0,0,1,0
1686,3109264,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,0,0,,,,0,,,,,,,,,0,,0,0,,,,,0,0,,,,,,,,,,,1,0,,0,,,,0,,0,,,,0,,0,0,0,,,0,,0,,0,0,0,0,0,0,0,1,0
579,336022,,,,,,,0,,,,,,0,,,,,,,0,,,0,,0,,,,0,0,,,,0,1,0,,,,,,,,0,,0,,,,,,0,,,,,,,,,0,0,,,,,,0,,0,,,0,,,,,,,0,0,1,,,,0,,,0,0,1,0,1,1,1,0,0
145,38910761,,0,,0,,,,,0,,,0,,,0,,,0,,,1,,0,0,,,,,0,,,0,0,0,,,,,,,,,,,,,,1,0,0,,,1,,,,1,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,0,,0,,1,0,0,0,1,1,1,1,0
2135,470499,,,,0,0,,1,,,,,,,,,,0,0,0,,,0,,0,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,,,,0,,,,,0,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0
2152,41177027,,,0,0,,,,,,0,0,,0,,0,0,,,,,,0,,,0,,,,,,0,,,0,,0,,,,,0,,,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,0,,,0,,1,,,,,0,,0,,0,,,,,0,0,0,0,1,0,0,0,0
1177,12267938,,,,,0,,,,,0,,,,,,1,,,0,,0,,,,,,,,,0,,,,,0,0,0,,,,0,,0,,,,,,,,0,,,,,,,0,,,0,,0,0,,,,,,,,,,,,,,,0,0,0,0,,,,0,,0,0,0,1,0,0,0,0,0,0
109,17555481,,,,,,,0,0,,0,0,,,,0,0,,,0,,,,,,,0,,,,0,,,,,0,,,,,,,0,,,0,,,,,,0,,,,0,0,,,0,,0,,0,,0,,,,,,,,,,,0,,,,,1,,0,,,,,,0,1,0,0,0,0,0,0,0
2158,34032720,0,0,0,,,,,,,,,0,,,,,0,,,,,1,,,,0,0,,,,,,,,0,,,,0,0,,,,,,0,,,,,0,0,0,0,,,,,,0,,,,,,,,,,,,,0,0,,0,0,,,,,,,0,,,,,0,0,0,0,1,0,0,0,0
63,22123824,,,,0,0,,,,,0,,,,,0,,,,0,,0,,,0,,,,,,,0,0,0,,,0,,0,,,,,1,,1,,,,,,,,,,,,,,,0,0,,0,0,,,,,1,,,,0,,,,,,,0,0,,,,,,,,1,0,0,0,0,0,1,1,0
132,4127679,,1,0,,,,0,,,0,,,0,,,,,,0,,,,,,,0,,,,,0,0,,,,,,,0,,0,,,,,,,0,,,0,1,0,,,,0,,,,,0,,,,,,0,,,,,,,0,,,,,0,,0,,0,,,,,0,0,0,0,1,0,0,0,0
152,163383,0,,,,0,,,,,,,0,,,,,0,,,,,0,,0,,,,,0,0,,,,,,0,0,,,,,,,0,0,,,,,,,0,0,,0,,,,1,,0,,,,,,,,0,,,,,0,,,0,0,,,,,0,,,,,,1,0,0,0,0,0,0,0,0
131,12226776,,0,,,,0,,,,,,,0,0,,,,,,,,,,,,0,,1,0,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,,,0,,,,,,0,,,,,,,0,0,0,,,,,,,0,,,0,0,0,0,,1,0,0,1,0,0,0,0,0,0
109,35537973,,,,,0,,0,0,,,0,,,0,,,1,,0,0,,,,,,,0,,,,,,,,,0,,0,,0,,,,0,,,,,,0,,,,,,,,,,,,,0,,0,,0,,,,0,,,,0,,,,,0,,0,,,,,,0,0,0,1,0,0,0,0,0,0
1147,31559151,0,,,,,0,,,,0,0,0,,,,,,,,0,,0,0,,,0,0,,0,,,,,,,0,,,,,,,0,,,0,,,,,,0,0,,,,,0,,,,,,,0,,,,0,,,,,,,1,,,,,0,,,,,,,0,0,0,0,0,0,0,0,1,0
12,11401726,,,,,,,,0,,,,,,0,,0,,,,,0,,,,0,,,,,,1,,0,,,,0,,0,,,0,,,,,,,,0,,,0,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,,,0,0,,0,0,,,,0,0,1,0,1,0,1,1,1
1188,36551605,,,,,,0,,,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,0,,1,,0,,0,0,,,,,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,0,,,,,,,,1,,,,0,,,0,,,,0,0,0,0,0,1,0,1,0
2158,7381168,,,,,,0,,0,,0,0,,0,,,,,,,0,,,,,,0,,,,,,,,,,,,,0,0,,0,0,,0,,0,0,,,,,,0,,,,,,,,,,,1,0,,,,,,,,0,0,,0,,,0,,,,,,,0,,0,0,1,0,0,0,0,0,0
1094,41357703,0,,,,,0,,,,,0,,0,,1,,,,0,,,,,1,0,,0,0,,,,0,0,,,,,,,,,0,,,1,,,,,0,,,,,,0,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,,,,,,,,1,0,0,0,1,0,1,1,0
2162,34341947,,,0,,,0,,,0,,,,,,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,,,,0,,0,,0,,,,,,0,0,1,,,0,,,,,,,0,0,,,0,,0,,0,,,,,,1,0,0,1,0,0,0,1,0,0
136,9512438,,0,,0,,,,0,,,,,,,,,,,0,,0,,0,,,,,,1,,,,,0,,,,,,0,0,,,0,0,,,0,,,0,0,,,1,,,,,,1,,,,,,,,,0,,0,,,,,,0,,,0,,,,,,0,,0,1,0,0,0,0,0,0,0
602,13576612,,,,0,,,,,,,,0,,0,,,0,,,,,,,1,0,1,,,,,0,,0,0,,0,0,,,,,,,0,,,,,,,,0,,,,,,0,,0,,,,,,,,0,,,0,,0,,,,0,,,0,,0,,,,,,,0,0,1,0,0,0,0,0,0
1449,15603730,,,,,0,0,,1,,,,0,,,,,,,,,,,,,1,,,,,0,,0,0,,,1,,,,,1,,0,1,,,,,,,,,,,1,,,0,0,0,,,,,0,,,,0,,0,,0,0,,,,,,,0,,,,,,,,0,1,0,0,0,0,1,1,0
625,33289647,,0,,,,,,,0,,0,0,,,,0,,,,,,1,,0,,,0,,,,,,,,,,,0,,,,0,0,,,0,,,0,0,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,,,0,,0,,0,,,,0,0,0,0,0,1,0,0,0
2146,2283385,,,0,,,,,0,,0,,,,,,,0,0,0,1,,,1,,,,,,,,,1,,0,,,,,,,0,,0,,,,0,,,,,,,,,0,,,0,1,,0,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0
1615,3761201,,,,,0,,0,,,,,0,,,,0,0,,0,0,,,0,0,,,,,,,0,0,,0,0,,,0,,,,,,,,0,,,,,,,,,0,,,,0,0,,,,,,0,,,,,,,0,,,1,,,0,,,,,,,,,,0,1,0,0,0,0,0,0,0
